,lat,lng
,12.9653797,77.5999528999999
,12.9929949,77.5387478
,16.2009871,77.3647434
,16.1746655,75.690568
,12.9165625,76.3734375
,12.9056409,77.5851874
,13.3404319,77.1013210999999
,17.9148503,77.5127992
,12.9402457,77.5764987
,17.927532,77.509462
,13.0057129,77.5484441
,14.8235437,74.1280333
,14.475957,75.9250075
,17.9103939,77.5199078999999
,12.9593048,77.5265203
,13.938141,75.5690165
,15.3503858,75.139633
,13.0249717,77.5940421999999
,12.9894401,77.6040209
,12.9085329,77.4783759
,12.9085329,77.4783759
,12.9008224,77.6487346
,12.8731184,74.8343543
,13.0927752,77.3935379
,12.4400123,76.3810922
,13.3330016,75.7954428
,12.9893266,77.6035364
,12.9628669,77.5775089999999
,17.3243459,76.8270529999999
,12.9611629,77.5942772
,13.0285357,77.5690753
,15.3540542,75.1389775999999
,12.9632865,77.5896187
,12.9164426,77.636258
,12.9060877,77.5868835
,17.9179603,77.5128533
,13.0164222,77.6287768
,12.9750116,77.6457305
,12.9263368,77.6090816
,13.0217744,77.6993592
,13.3387895,75.7721794
,15.4343825,75.6441555
,13.0752578,76.1783739
,12.2967436,76.6449641999999
,13.9299299,75.568101
,13.9359281,75.5725875999999
,13.0104099,76.0969971
,13.3355248,77.1086044
,12.9162499,77.5589830999999
,15.4312304,75.632126
,14.6220153,75.6330414
,12.9181102,77.4810953
,12.9875266,77.5810036
,14.4289779,74.4156314
,13.3387895,75.7721794
,12.8290598,77.6331187999999
,12.1297169,77.2337896
,13.0195794,77.7081807
,16.1858532,77.3438043
,16.3331126,75.2843829
,13.0250411,77.6312203
,13.0080102,77.5837373
,12.9691194,77.6133651
,15.431747,75.6415116
,13.9359281,75.5725875999999
,15.3456936,75.1134194
,13.0817351,77.6480772
,13.0735416,77.6043983
,12.1195666,76.6762844
,12.9137218,77.679163
,13.0070771,76.106341
,15.2736033,76.3861498
,13.938865,75.5529621
,12.8675982,74.8663304
,14.221693,76.4172593999999
,12.7791043,77.6435979
,12.9167098,77.5915476999999
,12.3148197,76.6589661
,17.3375259,76.8442333
,15.3499802,75.1399995
,12.2982135,76.5964999999999
,13.0085425,77.5835944
,13.9385558,75.5538237
,12.9112579,77.6325956
,12.9847558,77.537703
,12.969636,77.7002359
,13.0973789,77.3968617
,11.9276089,76.9494197
,13.2289626,77.2389319999999
,13.0395228,77.6210212
,13.3239534,74.7395591
,13.0973789,77.3968617
,12.3262268,76.6735824
,13.0068471,77.5055288
,13.4062724,77.7277031
,16.2066519,77.3570455
,16.8082822,75.7248956999999
,13.9389237,75.5458307999999
,12.9855268,77.5434052
,17.1211082,76.934665
,12.9089844,77.5135509
,12.9293189,77.5877241
,22.6415521,88.3663270999999
,13.0062937,76.1084061
,13.2444738,77.7110849
,16.413059,74.374841
,13.0004302,76.0914344
,15.3508017,75.1417951999999
,17.3288044,76.8176419
,13.3186197,76.2527906999999
,15.2029713,76.6377808
,15.3546486,75.1303664
,13.2289626,77.2389319999999
,12.9326966,77.5846474
,12.2962702,76.702445
,12.9998536,77.5663534999999
,13.0428495,77.5126684999999
,12.8083428,74.8936081
,12.9913903,75.2883801999999
,12.5580735,75.3907667
,13.0204784,77.6852634
,13.0181284,77.6715193
,13.0093703,77.6237290999999
,13.0970162,77.5894041
,13.0203499,77.6784643
,12.8759974,74.8499820999999
,13.0970162,77.5894041
,13.9492676,75.5526324
,13.0970162,77.5894041
,13.0235932,77.6778101
,15.2736711,76.3855964999999
,13.3308236,75.7749558
,12.9454431,77.6188864
,12.9993398,77.550214
,12.553408,75.38438
,13.0222646,77.5587329
,12.954617,77.567397
,13.3235711,77.1264077
,15.3570733,75.1566378
,12.7814997,77.7713799
,12.9754555,77.5349823
,12.2998285,76.6237350999999
,17.3333473,76.829208
,16.4248457,74.5744335
,16.4248457,74.5744335
,12.931368,77.62335
,12.945035,77.5586332
,17.3368543,76.8122032
,13.0029425,77.6354169
,17.9161169,77.5136376999999
,12.8041396,74.8985120999999
,12.3259285,76.6167713999999
,16.1560593,75.6786979
,12.9160033,77.6193334
,15.3295334,75.1292919999999
,13.2150687,74.9960741
,13.0033749,76.1064681
,13.0193363,77.5401959
,12.9489069,77.5949809
,15.7314443,75.9631544
,12.2797607,76.6253639
,15.8645297,74.5226927
,12.526454,76.8952008
,16.170002,74.8212369
,14.6214606,74.8330012
,12.9547102,77.7115963
,12.6655717,76.4906707999999
,12.5267942,76.8964661999999
,12.9236502,77.6192398
,12.898643,77.6263154
,12.8534009,77.5886943
,14.2295963,76.4037939999999
,14.6138979,75.6373259
,16.829862,75.7092989
,13.073594,77.786846
,13.2802021,77.5537595999999
,12.991931,77.469517
,16.1746655,75.690568
,13.0074578,76.1012004
,12.9569596,77.5986224
,12.9142837,77.6183540999999
,17.326047,76.8338151
,12.9244784,77.5837118
,12.9299647,77.6755153
,13.0078582,77.5625233
,12.9244784,77.5837118
,12.9565123,77.574556
,12.9921444,77.7061834
,15.8181428,74.5177657
,15.8881396,74.5196843
,15.3493613,75.1375613
,15.882637,74.5180505
,12.8594454,74.848219
,12.9110296,77.4805703999999
,16.1498288,75.6437706
,16.8241725,75.7123532
,13.0113916,77.6773707
,17.3198699,76.8263284
,13.9453371,75.5767783
,12.1164634,76.6772506
,13.0414567,77.5187491
,12.940431,77.4931588
,12.2958104,76.6393805
,13.1496863,77.6083537
,13.3308236,75.7749558
,12.5255987,76.8877852
,13.0677403,77.5600121
,12.9024747,77.5860525
,15.3495136,75.1243258
,12.9906489,77.556968
,12.3625075,76.6615697
,13.0941536,77.5808381
,12.9419833,77.5508086999999
,12.3079105,76.6454266
,12.8102962,77.5890972
,17.3390411,76.8560395
,15.1915075,76.9356048
,15.4048142,75.6089430999999
,12.9878859,77.6177345999999
,12.6542232,77.2015594
,13.0929629,77.5888169
,13.4371513,77.7285732
,13.5558173,76.0131725
,13.130219,78.1314189
,12.9411861,77.7462628999999
,13.0194938,77.592709
,13.8483538,75.6982142
,13.0153192,76.1022462999999
,13.041683,77.5151588
,12.9842783,77.5626683
,14.313395,76.6528225
,13.337328,74.7488999999999
,12.975093,77.6435437
,13.0010438,77.5710335999999
,13.1155779,78.0994209999999
,12.9595426,77.5678736999999
,12.9165765,77.6450148
,12.9193552,77.6129991999999
,13.1634328,77.6292029999999
,13.0332273,77.5545339
,17.4434309,78.4483633999999
,15.265285,76.3949923999999
,12.181377,75.9306120999999
,12.9009919,77.5598275999999
,12.9144635,77.6491774
,13.0545294,77.6049630999999
,15.4048142,75.6089430999999
,16.215869,77.3549413
,15.3494089,76.1674161
,13.0258674,77.0342387
,13.0283322,77.5697840999999
